Year,Month,dibs_U_id,status,id
2023,04,980971,Approved,73346812
2023,04,980971,Approved,73346642
2023,04,18318232,Approved,73346432
2023,04,29522182,Approved,73346372
2023,04,29522182,Approved,73346332
2023,04,29522182,Approved,73345452
2023,04,980971,Approved,73340982
2023,04,980971,Approved,73340952
2023,04,29522182,Approved,73340952
2023,04,29522182,Approved,73340952
2023,04,29522182,Approved,73340952
2023,04,29522182,Approved,73340952
2023,04,980971,Approved,73335612
2023,04,980971,Approved,73335502
2023,04,980971,Approved,73328412
2023,04,29522182,Approved,73328232
2023,04,980971,Approved,73328122
2023,04,29522182,Approved,73326152
2023,04,29522182,Approved,73322222
2023,04,980971,Approved,73321992
2023,04,18318232,Approved,73316662
2023,04,18318232,Approved,73316652
2023,04,18318232,Approved,73316442
2023,04,18318232,Approved,73316362
2023,04,18318232,Approved,73316252
2023,04,980971,Approved,73314532
2023,04,18318232,Approved,73311612
2023,04,18318232,Approved,73311592
2023,04,18318232,Approved,73311412
2023,04,29522182,Approved,73311332
2023,04,18318232,Approved,73311082
2023,04,29522182,Approved,73307352
2023,04,18318232,Approved,73306362
2023,04,29522182,Approved,73306172
2023,04,29522182,Approved,73306172
2023,04,29522182,Approved,73306142
2023,04,29522182,Approved,73305952
2023,04,29522182,Approved,73305922
2023,04,29522182,Approved,73305902
2023,04,29522182,Approved,73305702
2023,04,29522182,Approved,73305472
2023,04,18318232,Approved,73304632
2023,04,18318232,Approved,73304632
2023,04,980971,Rejected,73301042
2023,04,18318232,Rejected,73300932
2023,04,18318232,Approved,73300562
2023,04,18318232,Rejected,73300502
2023,04,18318232,Approved,73296222
2023,04,29522182,Canceled,73296102
2023,04,29522182,Approved,73295782
2023,04,18318232,Approved,73295702
2023,04,29522182,Approved,73295492
2023,04,18318232,Approved,73288452
2023,04,29522182,Approved,73288442
2023,04,29522182,Approved,73287992
2023,04,18318232,Approved,73287972
2023,04,29522182,Approved,73285702
2023,04,29522182,Approved,73285642
2023,04,29522182,Approved,73283642
2023,04,29522182,Approved,73283562
2023,04,980971,Approved,73283432
2023,04,980971,Approved,73283412
2023,04,980971,Approved,73283382
2023,04,29522182,Approved,73281932
2023,04,29522182,Approved,73281822
2023,04,29522182,Approved,73281812
2023,04,980971,Approved,73280482
2023,04,980971,Approved,73280462
2023,04,980971,Approved,73280392
2023,04,29522182,Approved,73280282
2023,04,29522182,Rejected,73278912
2023,04,29522182,Approved,73278792
2023,04,29522182,Approved,73278792
2023,04,980971,Approved,73277332
2023,04,980971,Approved,73275762
2023,04,29522182,Approved,73275762
2023,04,29522182,Approved,73275642
2023,04,980971,Approved,73275642
2023,04,980971,Approved,73273612
2023,04,29522182,Approved,73272972
2023,04,29522182,Approved,73272762
2023,04,980971,Approved,73272742
2023,04,980971,Approved,73271922
2023,04,18318232,Approved,73268692
2023,04,18318232,Approved,73268422
2023,04,980971,Approved,73267472
2023,04,29522182,Approved,73266792
2023,04,29522182,Approved,73264022
2023,04,29522182,Approved,73263992
2023,04,29522182,Approved,73263972
2023,04,29522182,Approved,73263922
2023,04,29522182,Approved,73259232
2023,04,980971,Approved,73259182
2023,04,29522182,Approved,73259182
2023,04,29522182,Approved,73259102
2023,04,980971,Approved,73259002
2023,04,29522182,Approved,73253502
2023,04,29522182,Approved,73253482
2023,04,18318232,Approved,73253372
2023,04,18318232,Approved,73253222
2023,04,980971,Approved,73253102
2023,04,980971,Approved,73248372
2023,04,29522182,Approved,73248282
2023,04,29522182,Approved,73248232
2023,04,980971,Approved,73248102
2023,04,980971,Approved,73248072
2023,04,980971,Approved,73248002
2023,04,980971,Approved,73247932
2023,04,29522182,Rejected,73243722
2023,04,18318232,Approved,73243362
2023,04,980971,Approved,73238842
2023,04,18318232,Approved,73235392
2023,04,18318232,Rejected,73235302
2023,04,980971,Approved,73234482
2023,04,980971,Canceled,73233702
2023,04,980971,Rejected,73233372
2023,04,18318232,Approved,73233342
2023,04,18318232,Approved,73231942
2023,04,980971,Approved,73228022
2023,04,18318232,Approved,73227852
2023,04,29522182,Approved,73227852
2023,04,980971,Approved,73227542
2023,04,980971,Approved,73221922
2023,04,980971,Approved,73221882
2023,04,980971,Approved,73221872
2023,04,18318232,Approved,73221322
2023,04,980971,Approved,73217822
2023,04,980971,Approved,73215762
2023,04,18318232,Approved,73215732
2023,04,980971,Approved,73215652
2023,04,980971,Approved,73215462
2023,04,980971,Approved,73215152
2023,04,18318232,Approved,73215122
2023,04,980971,Approved,73210412
2023,04,29522182,Approved,73210262
2023,04,29522182,Approved,73210072
2023,04,29522182,Approved,73209972
2023,04,29522182,Approved,73209942
2023,04,18318232,Rejected,73209922
2023,04,18318232,Rejected,73209872
2023,04,18318232,Approved,73209452
2023,04,29522182,Approved,73209452
2023,04,29522182,Approved,73208662
2023,04,29522182,Approved,73205142
2023,04,29522182,Approved,73204822
2023,04,29522182,Approved,73204702
2023,04,18318232,Approved,73204352
2023,04,980971,Approved,73204312
2023,04,29522182,Approved,73204312
2023,04,980971,Approved,73200642
2023,04,29522182,Approved,73200642
2023,04,29522182,Approved,73200642
2023,04,29522182,Approved,73200642
2023,04,980971,Approved,73200072
2023,04,29522182,Approved,73200062
2023,04,18318232,Approved,73199672
2023,04,29522182,Approved,73199672
2023,04,29522182,Approved,73195492
2023,04,29522182,Approved,73195372
2023,04,29522182,Approved,73195242
2023,04,29522182,Approved,73195222
2023,04,29522182,Canceled,73195102
2023,04,29522182,Approved,73194992
2023,04,29522182,Approved,73194982
2023,04,29522182,Approved,73191502
2023,04,29522182,Approved,73191472
2023,04,980971,Canceled,73191282
2023,04,29522182,Approved,73188702
2023,04,29522182,Approved,73188612
2023,04,29522182,Approved,73188562
2023,04,29522182,Approved,73188562
2023,04,29522182,Approved,73188512
2023,04,18318232,Approved,73188472
2023,04,29522182,Approved,73188372
2023,04,29522182,Approved,73188142
2023,04,29522182,Approved,73186622
2023,04,980971,Approved,73185172
2023,04,980971,Approved,73179792
2023,04,29522182,Approved,73179532
2023,04,980971,Approved,73179532
2023,04,29522182,Approved,73176212
2023,04,980971,Approved,73174592
2023,04,980971,Approved,73171732
2023,04,980971,Approved,73171682
2023,04,29522182,Approved,73167582
2023,04,29522182,Approved,73167552
2023,04,29522182,Approved,73167532
2023,04,18318232,Approved,73167232
2023,04,29522182,Approved,73163902
2023,04,29522182,Approved,73163472
2023,04,29522182,Approved,73163392
2023,04,980971,Approved,73163342
2023,04,980971,Approved,73163292
2023,04,980971,Approved,73161912
2023,04,980971,Approved,73158162
2023,04,18318232,Rejected,73148142
2023,04,18318232,Rejected,73148122
2023,04,18318232,Rejected,73148102
2023,04,980971,Approved,73148092
2023,04,18318232,Approved,73143422
2023,04,980971,Approved,73143382
2023,04,18318232,Canceled,73143362
2023,04,18318232,Approved,73137712
2023,04,29522182,Approved,73135572
2023,04,18318232,Approved,73134182
2023,04,18318232,Approved,73134132
2023,04,18318232,Approved,73134082
2023,04,29522182,Approved,73134012
2023,04,18318232,Approved,73133812
2023,04,18318232,Approved,73130092
2023,04,18318232,Approved,73129322
2023,04,980971,Approved,73128602
2023,04,18318232,Approved,73128492
2023,04,29522182,Approved,73128472
2023,04,18318232,Approved,73128332
2023,04,18318232,Approved,73128312
2023,04,18318232,Approved,73128292
2023,04,18318232,Approved,73128252
2023,04,980971,Approved,73128182
2023,04,980971,Approved,73123072
2023,04,18318232,Approved,73123002
2023,04,18318232,Approved,73122892
2023,04,980971,Approved,73117362
2023,04,980971,Approved,73117352
2023,04,980971,Approved,73117322
2023,04,980971,Approved,73117152
2023,04,980971,Approved,73112982
2023,04,18318232,Approved,73112962
2023,04,18318232,Approved,73112672
2023,04,980971,Approved,73112562
2023,04,18318232,Rejected,73112532
2023,04,29522182,Approved,73107262
2023,04,29522182,Approved,73107232
2023,04,29522182,Approved,73106882
2023,04,29522182,Approved,73101912
2023,04,29522182,Approved,73100872
2023,04,29522182,Approved,73097972
2023,04,29522182,Approved,73096882
2023,04,980971,Approved,73096752
2023,04,980971,Approved,73096612
2023,04,29522182,Approved,73096062
2023,04,18318232,Approved,73095402
2023,04,29522182,Approved,73093362
2023,04,18318232,Approved,73093302
2023,04,18318232,Canceled,73093002
2023,04,26530752,Approved,73092932
2023,04,980971,Canceled,73089472
2023,04,29522182,Approved,73089402
2023,04,980971,Approved,73089372
2023,04,18318232,Approved,73088922
2023,04,18318232,Approved,73088912
2023,04,18318232,Approved,73086582
2023,04,980971,Approved,73085412
2023,04,29522182,Approved,73081802
2023,04,18318232,Approved,73081752
2023,04,980971,Approved,73078952
2023,04,980971,Approved,73075052
2023,04,980971,Approved,73075002
2023,04,18318232,Approved,73071012
2023,04,29522182,Approved,73066792
2023,04,18318232,Approved,73063082
2023,04,980971,Approved,73062962
2023,04,980971,Approved,73062902
2023,04,29522182,Approved,73061732
2023,04,980971,Approved,73060712
2023,04,980971,Approved,73058392
2023,04,980971,Approved,73058222
2023,04,980971,Approved,73055652
2023,04,29522182,Approved,73051902
2023,04,29522182,Approved,73049002
2023,04,980971,Approved,73044922
2023,04,980971,Approved,73044722
2023,04,18318232,Approved,73044722
2023,04,980971,Approved,73043962
2023,04,980971,Approved,73040392
2023,04,980971,Approved,73040282
2023,04,29522182,Approved,73035712
2023,04,980971,Approved,73035632
2023,04,980971,Approved,73031072
2023,04,18318232,Rejected,73030482
2023,04,980971,Approved,73028612
2023,04,18318232,Approved,73025152
2023,04,980971,Approved,73024832
2023,04,29522182,Rejected,73024722
2023,04,29522182,Approved,73020202
2023,04,29522182,Approved,73020062
2023,04,980971,Approved,73019992
2023,04,980971,Approved,73019932
2023,04,29522182,Approved,73019912
2023,04,980971,Approved,73019882
2023,04,29522182,Approved,73019832
2023,04,29522182,Approved,73019792
2023,04,29522182,Approved,73019762
2023,04,29522182,Approved,73014282
2023,04,29522182,Approved,73014242
2023,04,29522182,Approved,73014222
2023,04,29522182,Approved,73014172
2023,04,29522182,Approved,73014162
2023,04,29522182,Approved,73013992
2023,04,29522182,Approved,73013862
2023,04,980971,Approved,73009782
2023,04,18318232,Approved,73009512
2023,04,29522182,Approved,73009462
2023,04,980971,Approved,73009282
2023,04,29522182,Approved,73008712
2023,04,29522182,Approved,73004642
2023,04,29522182,Approved,73004452
2023,04,29522182,Approved,73004292
2023,04,980971,Canceled,73004262
2023,04,18318232,Rejected,73004212
2023,04,980971,Approved,73004172
2023,04,29522182,Approved,73004152
2023,04,18318232,Rejected,73001342
2023,04,29522182,Approved,73000962
2023,04,29522182,Approved,72997772
2023,04,29522182,Approved,72994302
2023,04,980971,Approved,72990512
2023,04,980971,Approved,72990452
2023,04,18318232,Approved,72988532
2023,04,980971,Approved,72988502
2023,04,29522182,Canceled,72986322
2023,04,980971,Approved,72985282
2023,04,980971,Approved,72985212
2023,04,980971,Approved,72981502
2023,04,29522182,Approved,72976662
2023,04,980971,Approved,72967942
2023,04,980971,Approved,72962992
2023,04,980971,Approved,72962522
2023,04,980971,Approved,72962332
2023,04,29522182,Approved,72962302
2023,04,980971,Approved,72959612
2023,04,980971,Approved,72958282
2023,04,980971,Approved,72957902
2023,04,980971,Approved,72955962
2023,04,980971,Approved,72955252
2023,04,980971,Approved,72954902
2023,04,29522182,Approved,72954902
2023,04,980971,Approved,72954282
2023,04,980971,Approved,72954062
2023,04,980971,Canceled,72950652
2023,04,980971,Approved,72948582
2023,04,980971,Approved,72944072
2023,04,980971,Approved,72944042
2023,04,18318232,Approved,72944002
2023,04,980971,Approved,72942182
2023,04,980971,Approved,72938962
2023,04,18318232,Approved,72938592
2023,04,980971,Approved,72934812
2023,04,980971,Approved,72934712
2023,04,29522182,Approved,72934282
2023,04,980971,Approved,72934092
2023,04,29522182,Approved,72933072
2023,04,29522182,Approved,72933042
2023,04,18318232,Approved,72932862
2023,04,980971,Approved,72932762
2023,04,29522182,Approved,72932432
2023,04,18318232,Approved,72926292
2023,04,29522182,Approved,72926252
2023,04,18318232,Approved,72926142
2023,04,18318232,Approved,72925872
2023,04,18318232,Approved,72923652
2023,04,18318232,Approved,72922462
2023,04,18318232,Approved,72920012
2023,04,18318232,Approved,72919992
2023,04,980971,Approved,72919912
2023,04,18318232,Approved,72919552
2023,04,18318232,Canceled,72919532
2023,04,18318232,Approved,72919272
2023,04,18318232,Rejected,72918892
2023,04,980971,Approved,72917772
2023,04,18318232,Approved,72914232
2023,04,18318232,Approved,72914142
2023,04,18318232,Approved,72914032
2023,04,18318232,Approved,72914002
2023,04,18318232,Approved,72913742
2023,04,18318232,Approved,72913652
2023,04,29522182,Approved,72909032
2023,04,29522182,Approved,72907292
2023,04,29522182,Approved,72897542
2023,04,29522182,Approved,72897132
2023,04,29522182,Approved,72893422
2023,04,980971,Approved,72893422
2023,04,29522182,Approved,72893382
2023,04,18318232,Approved,72890312
2023,04,29522182,Approved,72890292
2023,04,29522182,Approved,72890082
2023,04,29522182,Approved,72890012
2023,04,29522182,Approved,72889912
2023,04,29522182,Approved,72889702
2023,04,29522182,Approved,72887512
2023,04,29522182,Approved,72887482
2023,04,29522182,Approved,72887462
2023,04,29522182,Approved,72887412
2023,04,29522182,Approved,72887192
2023,04,980971,Approved,72885952
2023,04,29522182,Approved,72885712
2023,04,980971,Approved,72885552
2023,04,29522182,Approved,72885552
2023,04,980971,Approved,72885542
2023,04,29522182,Approved,72885542
2023,04,29522182,Approved,72885042
2023,04,980971,Approved,72883342
2023,04,980971,Approved,72882352
2023,04,29522182,Approved,72873782
2023,04,18318232,Approved,72872012
2023,04,980971,Approved,72869922
2023,04,980971,Approved,72869862
2023,04,980971,Approved,72860422
2023,04,980971,Approved,72860402
2023,04,980971,Approved,72860202
2023,04,18318232,Approved,72860192
2023,04,18318232,Canceled,72860172
2023,04,980971,Approved,72855382
2023,04,980971,Approved,72855202
2023,04,980971,Approved,72855172
2023,04,980971,Approved,72854042
2023,04,980971,Approved,72850452
2023,04,980971,Approved,72850382
2023,04,980971,Approved,72850182
2023,04,980971,Approved,72845542
2023,04,29522182,Approved,72845522
2023,04,980971,Approved,72845402
2023,04,18318232,Approved,72842112
2023,04,980971,Approved,72840822
2023,04,980971,Approved,72840732
2023,04,980971,Approved,72840632
2023,04,29522182,Approved,72836302
2023,04,18318232,Approved,72836302
2023,04,980971,Approved,72836262
2023,04,980971,Approved,72836152
2023,04,980971,Approved,72832842
2023,04,980971,Approved,72832652
2023,04,29522182,Approved,72832652
2023,04,18318232,Approved,72831762
2023,04,980971,Approved,72825532
2023,04,980971,Approved,72824352
2023,04,980971,Approved,72820692
2023,04,29522182,Approved,72820412
2023,04,29522182,Canceled,72820382
2023,04,29522182,Approved,72820342
2023,04,29522182,Approved,72820212
2023,04,18318232,Canceled,72820102
2023,04,980971,Approved,72820042
2023,04,29522182,Approved,72820022
2023,04,29522182,Approved,72819862
2023,04,29522182,Approved,72819722
2023,04,980971,Approved,72819552
2023,04,29522182,Canceled,72818932
2023,04,29522182,Approved,72815202
2023,04,29522182,Canceled,72815022
2023,04,29522182,Approved,72814962
2023,04,29522182,Approved,72814892
2023,04,29522182,Canceled,72814552
2023,04,980971,Approved,72812812
2023,04,29522182,Approved,72809872
2023,04,980971,Approved,72809562
2023,04,29522182,Approved,72804982
2023,04,29522182,Approved,72804912
2023,04,29522182,Approved,72804912
2023,04,18318232,Approved,72804552
2023,04,29522182,Approved,72804312
2023,04,29522182,Approved,72800892
2023,04,29522182,Approved,72800312
2023,04,980971,Approved,72800272
2023,04,29522182,Approved,72797302
2023,04,29522182,Approved,72797222
2023,04,29522182,Approved,72796812
2023,04,29522182,Canceled,72794542
2023,04,29522182,Approved,72794352
2023,04,29522182,Approved,72794352
2023,04,29522182,Approved,72793992
2023,04,29522182,Approved,72793842
2023,04,980971,Approved,72793812
2023,04,29522182,Approved,72793762
2023,04,29522182,Approved,72792342
2023,04,29522182,Approved,72792182
2023,04,18318232,Approved,72790592
2023,04,29522182,Approved,72790372
2023,04,980971,Approved,72790352
2023,04,29522182,Approved,72788872
2023,04,980971,Approved,72785482
2023,04,29522182,Approved,72785422
2023,04,980971,Approved,72785392
2023,04,980971,Approved,72779552
2023,04,29522182,Approved,72771042
2023,04,18318232,Approved,72770972
2023,04,980971,Approved,72766562
2023,04,980971,Approved,72762112
2023,04,980971,Approved,72762062
2023,04,980971,Rejected,72761962
2023,04,980971,Approved,72761862
2023,04,980971,Approved,72760782
2023,04,980971,Approved,72757702
2023,04,18318232,Approved,72757552
2023,04,980971,Approved,72757452
2023,04,980971,Approved,72757312
2023,04,980971,Approved,72757082
2023,04,18318232,Approved,72752242
2023,04,980971,Approved,72752092
2023,04,29522182,Approved,72751922
2023,04,980971,Approved,72747312
2023,04,980971,Approved,72747192
2023,04,980971,Approved,72746822
2023,04,29522182,Approved,72745742
2023,04,18318232,Approved,72743812
2023,04,18318232,Approved,72743252
2023,04,29522182,Approved,72743172
2023,04,980971,Approved,72742062
2023,04,980971,Approved,72741982
2023,04,29522182,Approved,72741842
2023,04,980971,Rejected,72741812
2023,04,980971,Approved,72741702
2023,04,980971,Approved,72737362
2023,04,18318232,Approved,72737322
2023,04,18318232,Approved,72737302
2023,04,18318232,Approved,72737292
2023,04,18318232,Approved,72737282
2023,04,18318232,Approved,72737242
2023,04,29522182,Approved,72737132
2023,04,980971,Canceled,72737022
2023,04,980971,Approved,72732572
2023,04,29522182,Approved,72731652
2023,04,980971,Approved,72731562
2023,04,980971,Approved,72731552
2023,04,29522182,Approved,72731362
2023,04,980971,Approved,72731212
2023,04,29522182,Approved,72726752
2023,04,29522182,Approved,72726582
2023,04,29522182,Approved,72726442
2023,04,980971,Approved,72723282
2023,04,29522182,Approved,72722312
2023,04,29522182,Approved,72722202
2023,04,29522182,Approved,72721772
2023,04,980971,Approved,72721742
2023,04,29522182,Approved,72721742
2023,04,29522182,Approved,72717072
2023,04,29522182,Approved,72717062
2023,04,29522182,Approved,72717042
2023,04,29522182,Approved,72716572
2023,04,29522182,Approved,72716512
2023,04,18318232,Approved,72712302
2023,04,18318232,Approved,72712142
2023,04,18318232,Approved,72708122
2023,04,980971,Approved,72707882
2023,04,29522182,Approved,72704612
2023,04,18318232,Approved,72704552
2023,04,18318232,Approved,72704362
2023,04,980971,Approved,72704162
2023,04,29522182,Approved,72701162
2023,04,18318232,Approved,72699322
2023,04,18318232,Approved,72698992
2023,04,29522182,Approved,72695732
2023,04,18318232,Approved,72694902
2023,04,29522182,Approved,72694742
2023,04,29522182,Approved,72694662
2023,04,29522182,Canceled,72693702
2023,04,29522182,Canceled,72693632
2023,04,29522182,Canceled,72693612
2023,04,29522182,Canceled,72692552
2023,04,29522182,Approved,72688582
2023,04,29522182,Canceled,72682392
2023,04,29522182,Canceled,72682352
2023,04,29522182,Canceled,72682342
2023,04,29522182,Canceled,72682332
2023,04,29522182,Canceled,72682302
2023,04,29522182,Approved,72682282
2023,04,29522182,Canceled,72682242
2023,04,29522182,Canceled,72677962
2023,04,29522182,Canceled,72665972
2023,04,29522182,Canceled,72659652
2023,04,29522182,Canceled,72657412
2023,04,29522182,Approved,72651532
2023,04,29522182,Approved,72643752
2023,04,18318232,Canceled,72643722
2023,04,29522182,Approved,72643712
2023,04,18318232,Approved,72643712
2023,04,18318232,Approved,72630282
2023,04,980971,Approved,72630272
2023,04,29522182,Approved,72630252
2023,04,980971,Approved,72630222
2023,04,29522182,Approved,72616092
2023,04,29522182,Approved,72614692
2023,04,29522182,Approved,72614672
2023,04,980971,Approved,72602112
2023,04,29522182,Approved,72598182
2023,04,980971,Approved,72598182
2023,04,980971,Approved,72585922
2023,04,980971,Approved,72584232
2023,04,18318232,Rejected,72584182
2023,04,29522182,Approved,72584052
2023,04,29522182,Approved,72584022
2023,04,29522182,Approved,72569362
2023,04,29522182,Approved,72569332
2023,04,29522182,Approved,72569172
2023,04,29522182,Canceled,72554062
2023,04,29522182,Canceled,72553822
2023,04,29522182,Canceled,72546632
2023,04,18318232,Approved,72540372
2023,04,29522182,Approved,72540182
2023,04,29522182,Approved,72540172
2023,04,980971,Approved,72534982
2023,04,18318232,Approved,72529532
2023,04,18318232,Approved,72528522
2023,04,980971,Approved,72525172
2023,04,18318232,Approved,72524962
2023,04,29522182,Canceled,72524722
2023,04,980971,Approved,72524712
2023,04,18318232,Approved,72521972
2023,04,18318232,Approved,72511082
2023,04,29522182,Approved,72509602
2023,04,29522182,Approved,72509102
2023,04,18318232,Rejected,72509032
2023,04,29522182,Approved,72508702
2023,04,29522182,Approved,72508672
2023,04,29522182,Approved,72508652
2023,04,29522182,Approved,72499732
2023,04,18318232,Approved,72499632
2023,04,29522182,Approved,72495102
2023,04,980971,Approved,72494912
2023,04,29522182,Approved,72494912
2023,04,29522182,Canceled,72494242
2023,04,29522182,Canceled,72494072
2023,04,18318232,Approved,72493942
2023,04,980971,Approved,72483872
2023,04,980971,Approved,72480232
2023,04,30093782,Approved,72480112
2023,04,29522182,Approved,72479852
2023,04,18318232,Approved,72478942
2023,04,29522182,Approved,72474112
2023,04,980971,Approved,72469992
2023,04,18318232,Approved,72467692
2023,04,18318232,Approved,72467612
2023,04,29522182,Approved,72467312
2023,04,29522182,Approved,72467172
2023,04,29522182,Approved,72466912
2023,04,29522182,Approved,72466892
2023,04,29522182,Approved,72460422
2023,04,29522182,Approved,72460422
2023,04,29522182,Approved,72459352
2023,04,29522182,Approved,72457212
2023,04,29522182,Approved,72457172
2023,04,18318232,Approved,72457062
2023,04,29522182,Approved,72456672
2023,04,980971,Approved,72456552
2023,04,29522182,Approved,72453192
2023,04,980971,Approved,72453122
2023,04,29522182,Approved,72452942
2023,04,980971,Approved,72452832
2023,04,29522182,Approved,72452822
2023,04,980971,Approved,72452732
2023,04,18318232,Approved,72452712
2023,04,18318232,Approved,72452582
2023,04,29522182,Approved,72452472
2023,04,29522182,Approved,72452462
2023,04,18318232,Approved,72452462
2023,04,29522182,Approved,72452372
2023,04,29522182,Approved,72452372
2023,04,29522182,Approved,72451942
2023,04,18318232,Canceled,72451832
2023,04,18318232,Approved,72449562
2023,04,29522182,Approved,72449512
2023,04,18318232,Rejected,72449392
2023,04,980971,Approved,72446852
2023,04,980971,Approved,72446852
2023,04,29522182,Approved,72446822
2023,04,29522182,Approved,72444972
2023,04,29522182,Approved,72443512
2023,04,29522182,Approved,72443502
2023,04,18318232,Approved,72443312
2023,04,29522182,Approved,72442402
2023,04,29522182,Approved,72442172
2023,04,18318232,Approved,72440582
2023,04,29522182,Approved,72440272
2023,04,29522182,Approved,72437542
2023,04,29522182,Approved,72430242
2023,04,980971,Approved,72429882
2023,04,29522182,Approved,72429852
2023,04,29522182,Approved,72429782
2023,04,18318232,Approved,72416832
2023,04,980971,Approved,72416832
2023,04,29522182,Canceled,72415952
2023,04,29522182,Canceled,72405772
2023,04,18318232,Approved,72405752
2023,04,29522182,Approved,72405742
2023,04,29522182,Approved,72405732
2023,04,29522182,Canceled,72393892
2023,04,29522182,Canceled,72384532
2023,04,29522182,Canceled,72379872
2023,04,980971,Approved,72379642
2023,04,29522182,Canceled,72375692
2023,04,980971,Approved,72372802
2023,04,980971,Approved,72372792
2023,04,980971,Approved,72372782
2023,04,980971,Approved,72371152
2023,04,980971,Approved,72369642
2023,04,29522182,Rejected,72367612
2023,04,980971,Approved,72366162
2023,04,29522182,Canceled,72363962
2023,04,980971,Approved,72357702
2023,04,29522182,Canceled,72356762
2023,04,980971,Approved,72354972
2023,04,980971,Approved,72353222
2023,04,980971,Approved,72352102
2023,04,980971,Approved,72350342
2023,04,29522182,Approved,72350202
2023,04,980971,Approved,72350092
2023,04,29522182,Canceled,72350072
2023,04,29522182,Approved,72337912
2023,04,980971,Approved,72323402
2023,04,980971,Approved,72321122
2023,04,980971,Approved,72321092
2023,04,18318232,Approved,72321102
2023,04,980971,Approved,72321002
2023,04,18318232,Rejected,72320992
2023,04,29522182,Canceled,72320942
2023,04,980971,Approved,72320912
2023,04,980971,Approved,72320902
2023,04,980971,Approved,72320052
2023,04,29522182,Approved,72315212
2023,04,980971,Canceled,72308042
2023,04,980971,Approved,72307752
2023,04,980971,Approved,72307522
2023,04,980971,Approved,72292962
2023,04,980971,Approved,72292952
2023,04,980971,Approved,72292922
2023,04,980971,Approved,72292612
2023,04,980971,Approved,72292602
2023,04,18318232,Approved,72292392
2023,04,18318232,Approved,72292392
2023,04,18318232,Approved,72292392
2023,04,18318232,Approved,72292392
2023,04,29522182,Approved,72292392
2023,04,29522182,Approved,72288702
2023,04,980971,Approved,72277302
2023,04,980971,Approved,72277232
2023,04,18318232,Approved,72261142
2023,04,29522182,Canceled,72259992
2023,04,980971,Approved,72259982
2023,04,980971,Approved,72259832
2023,04,18318232,Approved,72259802
2023,04,29522182,Canceled,72259732
2023,04,18318232,Approved,72259722
2023,04,18318232,Approved,72259592
2023,04,980971,Approved,72259362
2023,04,18318232,Approved,72259312
2023,04,29522182,Canceled,72258792
2023,04,29522182,Approved,72245022
2023,04,18318232,Approved,72244612
2023,04,29522182,Approved,72236992
2023,04,18318232,Approved,72235952
2023,04,29522182,Approved,72233802
2023,04,29522182,Approved,72231532
2023,04,29522182,Approved,72231052
2023,04,29522182,Approved,72230902
2023,04,29522182,Approved,72230752
2023,04,29522182,Approved,72228782
2023,04,29522182,Approved,72223592
2023,04,29522182,Approved,72217962
2023,04,29522182,Rejected,72217932
2023,04,980971,Rejected,72217902
2023,04,29522182,Approved,72217362
2023,04,29522182,Rejected,72217172
2023,04,980971,Approved,72205292
2023,04,980971,Canceled,72205222
2023,04,29522182,Approved,72205212
2023,04,29522182,Approved,72202332
2023,04,29522182,Approved,72200982
2023,04,29522182,Approved,72200502
2023,04,29522182,Approved,72196942
2023,04,29522182,Approved,72196852
2023,04,29522182,Approved,72196812
2023,04,29522182,Approved,72196802
2023,04,29522182,Approved,72196782
2023,04,29522182,Approved,72196352
2023,04,29522182,Approved,72196182
2023,04,29522182,Approved,72196162
2023,04,29522182,Approved,72194422
2023,04,29522182,Approved,72192792
2023,04,29522182,Approved,72192722
2023,04,29522182,Approved,72192522
2023,04,29522182,Approved,72192402
2023,04,29522182,Approved,72191972
2023,04,29522182,Approved,72189492
2023,04,29522182,Approved,72189402
2023,04,29522182,Approved,72189192
2023,04,980971,Approved,72185582
2023,04,980971,Approved,72185572
2023,04,980971,Approved,72185562
2023,04,29522182,Approved,72183522
2023,04,980971,Approved,72179882
2023,04,18318232,Rejected,72179852
2023,04,980971,Approved,72179842
2023,04,29522182,Approved,72179812
2023,04,980971,Approved,72179772
2023,04,18318232,Rejected,72179762
2023,04,980971,Approved,72174882
2023,04,980971,Approved,72170402
2023,04,29522182,Approved,72170332
2023,04,18318232,Rejected,72165042
2023,04,980971,Approved,72164982
2023,04,29522182,Approved,72164922
2023,04,980971,Approved,72164822
2023,04,980971,Approved,72164782
2023,04,29522182,Approved,72164762
2023,04,980971,Approved,72164742
2023,04,980971,Approved,72163862
2023,04,980971,Approved,72163862
2023,04,980971,Approved,72158812
2023,04,980971,Approved,72158802
2023,04,980971,Approved,72158792
2023,04,980971,Approved,72158782
2023,04,980971,Approved,72158772
2023,04,980971,Approved,72158762
2023,04,29522182,Approved,72158722
2023,04,980971,Approved,72158652
2023,04,980971,Approved,72158592
2023,04,29522182,Approved,72158562
2023,04,18318232,Approved,72158522
2023,04,980971,Approved,72156892
2023,04,980971,Approved,72156482
2023,04,29522182,Approved,72152592
2023,04,29522182,Approved,72151882
2023,04,980971,Approved,72151832
2023,04,29522182,Approved,72151722
2023,04,980971,Approved,72151592
2023,04,980971,Approved,72151452
2023,04,29522182,Approved,72151432
2023,04,29522182,Approved,72150302
2023,04,18318232,Approved,72146822
2023,04,980971,Approved,72144982
2023,04,980971,Approved,72144982
2023,04,18318232,Approved,72144962
2023,04,18318232,Approved,72144742
2023,04,980971,Approved,72138302
